0,0.0,0.0,-0.2875,-0.1625,-0.5125,-0.475,-0.6125,-0.7625,-0.65,-0.9875,-0.4125,-0.7625,-0.475,-1.0,-0.45,-0.775,-0.425,-0.6375,-0.2375,-0.7625,-0.2875,-0.95,-0.3,-0.6625,-0.275,-0.5875,-0.05,-0.725,-0.1125,-0.9125,-0.1375,-0.625,-0.125,-0.5375,0.1375,-0.6625,0.0625,-0.8,0.0,-0.6125,0.0125,-0.5375
0,0.0,0.0,-0.2631578947368421,-0.15789473684210525,-0.4868421052631579,-0.4868421052631579,-0.6052631578947368,-0.7631578947368421,-0.631578947368421,-0.9868421052631579,-0.39473684210526316,-0.7631578947368421,-0.4342105263157895,-1.0,-0.40789473684210525,-0.7631578947368421,-0.3815789473684211,-0.6447368421052632,-0.2236842105263158,-0.7631578947368421,-0.25,-0.9473684210526315,-0.25,-0.6447368421052632,-0.25,-0.5921052631578947,-0.039473684210526314,-0.7236842105263158,-0.06578947368421052,-0.881578947368421,-0.09210526315789473,-0.6052631578947368,-0.09210526315789473,-0.5526315789473685,0.15789473684210525,-0.6578947368421053,0.11842105263157894,-0.7763157894736842,0.06578947368421052,-0.5921052631578947,0.05263157894736842,-0.5394736842105263
0,0.0,0.0,-0.25333333333333335,-0.17333333333333334,-0.4533333333333333,-0.49333333333333335,-0.56,-0.7733333333333333,-0.5866666666666667,-1.0,-0.36,-0.76,-0.38666666666666666,-1.0,-0.36,-0.7733333333333333,-0.3466666666666667,-0.64,-0.18666666666666668,-0.7466666666666667,-0.2,-0.92,-0.21333333333333335,-0.64,-0.2,-0.6,0.0,-0.7066666666666667,-0.02666666666666667,-0.84,-0.06666666666666667,-0.5866666666666667,-0.06666666666666667,-0.5333333333333333,0.18666666666666668,-0.6266666666666667,0.14666666666666667,-0.7466666666666667,0.08,-0.5733333333333334,0.08,-0.52
0,0.0,0.0,-0.23376623376623376,-0.18181818181818182,-0.42857142857142855,-0.4805194805194805,-0.5194805194805194,-0.7662337662337663,-0.5454545454545454,-1.0,-0.33766233766233766,-0.7532467532467533,-0.35064935064935066,-0.961038961038961,-0.35064935064935066,-0.7792207792207793,-0.35064935064935066,-0.6493506493506493,-0.16883116883116883,-0.7402597402597403,-0.18181818181818182,-0.8961038961038961,-0.2077922077922078,-0.6493506493506493,-0.19480519480519481,-0.5974025974025974,0.012987012987012988,-0.6883116883116883,-0.012987012987012988,-0.8311688311688312,-0.05194805194805195,-0.5844155844155844,-0.05194805194805195,-0.5324675324675324,0.19480519480519481,-0.6233766233766234,0.15584415584415584,-0.7272727272727273,0.1038961038961039,-0.5584415584415584,0.1038961038961039,-0.5064935064935064
0,0.0,0.0,-0.2631578947368421,-0.17105263157894737,-0.4473684210526316,-0.47368421052631576,-0.5263157894736842,-0.7631578947368421,-0.5263157894736842,-1.0,-0.35526315789473684,-0.7631578947368421,-0.39473684210526316,-0.9868421052631579,-0.40789473684210525,-0.7763157894736842,-0.3815789473684211,-0.6447368421052632,-0.17105263157894737,-0.75,-0.21052631578947367,-0.8947368421052632,-0.23684210526315788,-0.631578947368421,-0.21052631578947367,-0.5789473684210527,0.0,-0.6973684210526315,-0.039473684210526314,-0.7894736842105263,-0.07894736842105263,-0.5526315789473685,-0.06578947368421052,-0.5263157894736842,0.19736842105263158,-0.631578947368421,0.11842105263157894,-0.7105263157894737,0.06578947368421052,-0.5394736842105263,0.09210526315789473,-0.5
0,0.0,0.0,-0.2625,-0.175,-0.45,-0.4875,-0.525,-0.775,-0.55,-1.0,-0.35,-0.7625,-0.4,-0.9875,-0.4,-0.7625,-0.375,-0.6375,-0.175,-0.75,-0.2375,-0.9125,-0.25,-0.625,-0.2125,-0.5875,0.0,-0.7125,-0.0625,-0.825,-0.0875,-0.5625,-0.0625,-0.525,0.1875,-0.6375,0.1,-0.725,0.0375,-0.55,0.0625,-0.5125
0,0.0,0.0,-0.25925925925925924,-0.19753086419753085,-0.4444444444444444,-0.5061728395061729,-0.5185185185185185,-0.7777777777777778,-0.5308641975308642,-1.0,-0.30864197530864196,-0.7777777777777778,-0.37037037037037035,-0.9629629629629629,-0.38271604938271603,-0.7530864197530864,-0.345679012345679,-0.6296296296296297,-0.14814814814814814,-0.7654320987654321,-0.2222222222222222,-0.9012345679012346,-0.2345679012345679,-0.6419753086419753,-0.19753086419753085,-0.5802469135802469,0.037037037037037035,-0.7160493827160493,-0.04938271604938271,-0.8271604938271605,-0.08641975308641975,-0.5802469135802469,-0.04938271604938271,-0.5308641975308642,0.20987654320987653,-0.6419753086419753,0.09876543209876543,-0.7283950617283951,0.04938271604938271,-0.5679012345679012,0.08641975308641975,-0.5061728395061729
0,0.0,0.0,-0.30120481927710846,-0.20481927710843373,-0.4578313253012048,-0.5180722891566265,-0.5060240963855421,-0.7951807228915663,-0.4939759036144578,-1.0,-0.3493975903614458,-0.8072289156626506,-0.42168674698795183,-1.0,-0.43373493975903615,-0.7590361445783133,-0.39759036144578314,-0.6746987951807228,-0.1927710843373494,-0.7951807228915663,-0.27710843373493976,-0.9397590361445783,-0.3132530120481928,-0.6626506024096386,-0.25301204819277107,-0.6265060240963856,-0.024096385542168676,-0.7590361445783133,-0.12048192771084337,-0.8554216867469879,-0.1686746987951807,-0.6144578313253012,-0.12048192771084337,-0.5662650602409639,0.1566265060240964,-0.6867469879518072,0.024096385542168676,-0.7710843373493976,-0.03614457831325301,-0.5903614457831325,0.024096385542168676,-0.5421686746987951
0,0.0,0.0,-0.27586206896551724,-0.21839080459770116,-0.41379310344827586,-0.5402298850574713,-0.4482758620689655,-0.7816091954022989,-0.47126436781609193,-1.0,-0.2413793103448276,-0.9310344827586207,-0.42528735632183906,-0.9885057471264368,-0.42528735632183906,-0.7471264367816092,-0.367816091954023,-0.632183908045977,-0.10344827586206896,-0.9195402298850575,-0.2988505747126437,-0.9425287356321839,-0.3218390804597701,-0.6666666666666666,-0.25287356321839083,-0.5977011494252874,0.04597701149425287,-0.8505747126436781,-0.16091954022988506,-0.8505747126436781,-0.19540229885057472,-0.5977011494252874,-0.13793103448275862,-0.5402298850574713,0.1839080459770115,-0.735632183908046,-0.022988505747126436,-0.7241379310344828,-0.05747126436781609,-0.5632183908045977,0.0,-0.5287356321839081
0,0.0,0.0,-0.27710843373493976,-0.2289156626506024,-0.40963855421686746,-0.5421686746987951,-0.43373493975903615,-0.7831325301204819,-0.46987951807228917,-1.0,-0.2289156626506024,-0.8674698795180723,-0.39759036144578314,-0.963855421686747,-0.40963855421686746,-0.7349397590361446,-0.3373493975903614,-0.6265060240963856,-0.0963855421686747,-0.8674698795180723,-0.3132530120481928,-0.891566265060241,-0.3132530120481928,-0.6385542168674698,-0.2289156626506024,-0.5783132530120482,0.04819277108433735,-0.8192771084337349,-0.1927710843373494,-0.8192771084337349,-0.20481927710843373,-0.5783132530120482,-0.13253012048192772,-0.5301204819277109,0.18072289156626506,-0.7349397590361446,-0.04819277108433735,-0.7228915662650602,-0.08433734939759036,-0.5542168674698795,-0.012048192771084338,-0.5180722891566265
